mid	name	image	num_active_days	active_fraction_before	active_fraction_after	max_smoothed_before	max_raw_before	mean_before	mean_after	mean_after_peak	peak_smoothed	peak_raw	peak_raw_day	time_till_half	time_till_half_thresh	natural_death	unnatural_death	gender	cause_of_death	age	notable_type
/m/0101cfdn	NA	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/NA_0101cfdn.png")	719	0.994444444444444	1	-6.36735401184706	-5.944257190494	-6.55677588483193	-6.07864509494138	-6.05024958960348	-6.38240831030629	-6.03989995851508	6	0.741666666666667	0.769444444444444	0	1		<http://rdf.freebase.com/ns/m.0599xjp>Falling from height	25	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
/m/010gcqc7	NA	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/NA_010gcqc7.png")	357	0.136111111111111	0.853185595567867	-7.77589776754442	-6.68756923785639	-7.80327751269678	-6.93233413406366	-7.02850295173957	-5.76505373278664	-5.06577277692577	9	0.263888888888889	0.186111111111111	0	1		<http://rdf.freebase.com/ns/m.0x2fg>Homicide	17	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
/m/010p8p	Zecharia_Sitchin	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Zecharia_Sitchin.png")	305	0.25	0.653739612188366	-7.30254808590482	-5.41898799428229	-7.53350666549901	-7.2104201347789	-7.21393069465008	-6.79894161491537	-5.23438258802276	17	0.494444444444444	0.144444444444444	0	0	Male		90	<http://rdf.freebase.com/ns/m.0bgm3n7>Person or entity appearing in film
/m/010vq7bl	NA	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/NA_010vq7bl.png")	22	0.0306406685236769	0.0304709141274238	-7.83068814411857	-7.07408882689019	-7.84875399337672	-7.85069486384294	-7.85138025861619	-7.84273527192211	-7.37197003532184	24	0.419444444444444	0.338888888888889	0	0			NA	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
/m/0115lg44	NA	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/NA_0115lg44.png")	70	0.0972222222222222	0.0969529085872576	-7.80598021618109	-7.34798792668468	-7.83329758731805	-7.82433582193101	-7.8234604262744	-7.83075152237816	-7.75935823722648	8	0.447222222222222	0.436111111111111	0	0			NA	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
/m/011ll3ct	NA	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/NA_011ll3ct.png")	83	0.0888888888888889	0.141274238227147	-7.75132463093992	-6.4395411525217	-7.81421454635477	-7.79252368442109	-7.80346194283303	-7.42821989570548	-6.843401208491	1	0.238888888888889	0.141666666666667	0	0			NA	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
/m/011ltp9z	NA	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/NA_011ltp9z.png")	48	0.0696378830083565	0.0637119113573407	-7.76999540751972	-6.89112154752033	-7.82081834130456	-7.83662099058867	-7.83414396766706	-7.85590617911073	-7.38740381609139	26	0.566666666666667	0.575	0	0			NA	<http://rdf.freebase.com/ns/m.0bgm3n7>Person or entity appearing in film
/m/011nz52y	NA	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/NA_011nz52y.png")	57	0.0416666666666667	0.116666666666667	-7.77079982104899	-6.45371468223439	-7.84287382637017	-7.78017699070773	-7.80488649714059	-6.98170863227455	-6.51622692380284	1	0.152777777777778	0.0916666666666667	1	0		<http://rdf.freebase.com/ns/m.0qcr0>Cancer	NA	<http://rdf.freebase.com/ns/m.0jsg3l>Film producer
/m/011t8l33	NA	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/NA_011t8l33.png")	208	0.275766016713092	0.301939058171745	-7.58207087914991	-6.70343775798687	-7.66459330561766	-7.69753420781703	-7.70316027035379	-7.63218788789541	-6.16226921970438	4	0.569444444444444	0.636111111111111	0	0			27	
/m/011vw3	Henryk_G%F3recki	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Henryk_G+recki.png")	208	0.177536231884058	0.440443213296399	-7.5707422706005	-5.22147161830739	-7.63155090437893	-7.3885253490398	-7.4986909261871	-4.91424966808281	-4.18828022595161	0	0.166666666666667	0.0777777777777778	1	0	Male	<http://rdf.freebase.com/ns/m.0j5k070>Lung Infection	77	<http://rdf.freebase.com/ns/m.0kpysb>Composer
/m/012bfc	Lol_Coxhill	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Lol_Coxhill.png")	167	0.133704735376045	0.329639889196676	-7.69587890810178	-6.51499443447016	-7.77950424392377	-7.61974617300357	-7.68627131811525	-5.87123576450484	-5.13103042633425	0	0.158333333333333	0.0888888888888889	0	0	Male		80	<http://rdf.freebase.com/ns/m.0kpv1m>Musical Artist
/m/012f1d	Emanuel_Steward	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Emanuel_Steward.png")	573	0.701949860724234	0.889196675900277	-6.94350752792183	-4.77634988114653	-7.17187577032559	-7.1009671868585	-7.22167152894959	-4.90538268501462	-3.67760166663631	0	0.0916666666666667	0.0722222222222222	0	0	Male		68	<http://rdf.freebase.com/ns/m.02_77lg>Organization founder
/m/012knf	Andrew_Huxley	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Andrew_Huxley.png")	41	0.0222841225626741	0.0914127423822715	-7.84640167920052	-7.05718330100935	-7.85236465458299	-7.78142565753929	-7.8371940110078	-6.39452851987873	-5.84012943624686	1	0.0388888888888889	0.0305555555555556	0	0	Male		95	<http://rdf.freebase.com/ns/m.03j41y_>Academic
/m/0136p1	Donna_Summer	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Donna_Summer.png")	720	1	1	-5.68900438157153	-4.33456733303112	-5.76041425954032	-5.65901138916846	-5.74217312278825	-3.63637372088537	-2.65860134566712	0	0.116666666666667	0.0472222222222222	1	0	Female	<http://rdf.freebase.com/ns/m.0qcr0>Cancer|<http://rdf.freebase.com/ns/m.04p3w>Lung cancer	64	<http://rdf.freebase.com/ns/m.0kpv1m>Musical Artist
/m/0137hn	Robin_Gibb	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Robin_Gibb.png")	709	0.969359331476323	1	-5.34136245740979	-3.70349131384302	-6.46596024666435	-6.41322097591324	-6.52352556801669	-4.08016785758123	-2.98190394260278	1	0.133333333333333	0.0694444444444444	1	0	Male	<http://rdf.freebase.com/ns/m.01dcqj>Colorectal cancer|<http://rdf.freebase.com/ns/m.0dq9p>Pneumonia|<http://rdf.freebase.com/ns/m.03m3vr6>Liver cancer	63	<http://rdf.freebase.com/ns/m.0kpv1m>Musical Artist
/m/013qb0	Norman_Wisdom	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Norman_Wisdom.png")	508	0.561594202898551	0.977839335180055	-6.52305475231259	-5.15595266762775	-6.97077821375298	-6.44017010725341	-6.53641441135064	-4.35670324110838	-3.37988551626312	1	0.116666666666667	0.0861111111111111	0	0	Male		95	<http://rdf.freebase.com/ns/m.0jsg4j>Film actor
/m/013zjz	Johnny_Tapia	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Johnny_Tapia.png")	522	0.688022284122563	0.761772853185596	-7.11021004302927	-6.13154538478337	-7.28122272653581	-7.20717233687071	-7.30339210717225	-4.99140644433115	-3.85741017482015	1	0.0944444444444444	0.0388888888888889	0	0	Male		45	<http://rdf.freebase.com/ns/m.04_jj5n>Boxer
/m/013zp2	Arthur_M._Brazier	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Arthur_M._Brazier.png")	48	0.0398550724637681	0.102493074792244	-7.77758003831703	-6.68999741134297	-7.84265174037026	-7.73916146872723	-7.82175741566152	-5.4615682964093	-4.73753431772982	0	0.0388888888888889	0.025	0	0	Male		89	<http://rdf.freebase.com/ns/m.022tfrk>Deceased Person
/m/0143y5	Kim_Jong-il	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Kim_Jong-il.png")	720	1	1	-5.03417644200448	-4.16288036039738	-5.45778848324353	-5.56847575497588	-5.67309934992491	-3.99204452037836	-2.2603409588413	2	0.141666666666667	0.0777777777777778	1	0	Male	<http://rdf.freebase.com/ns/m.0gk4g>Myocardial infarction	70	<http://rdf.freebase.com/ns/m.02xlh55>Politician
/m/0148yr	John_Casablancas	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/John_Casablancas.png")	673	0.936111111111111	0.930747922437673	-6.88649722947165	-6.02197041817245	-6.9345386247292	-6.94113643755859	-6.971627788177	-5.99596080737063	-5.55991271507332	1	0.627777777777778	0.766666666666667	1	0	Male	<http://rdf.freebase.com/ns/m.0qcr0>Cancer	71	<http://rdf.freebase.com/ns/m.02_77lg>Organization founder
/m/014bz_	Emile_Griffith	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Emile_Griffith.png")	287	0.286111111111111	0.509695290858726	-7.42900501865571	-6.44866684522477	-7.72214943704866	-7.53264220147894	-7.59954946808448	-5.62228883005478	-4.929729814726	1	0.144444444444444	0.0638888888888889	1	0	Male	<http://rdf.freebase.com/ns/m.04291w>Dementia pugilistica|<http://rdf.freebase.com/ns/m.01psyx>Renal failure	75	<http://rdf.freebase.com/ns/m.04_jj5n>Boxer
/m/014cml	Ken_Norton	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Ken_Norton.png")	622	0.797222222222222	0.92797783933518	-7.11990613586591	-5.52425709099555	-7.24905656074833	-7.0020201215986	-7.06859063232464	-5.05683371666475	-3.93445764394179	1	0.288888888888889	0.0472222222222222	1	0	Male	<http://rdf.freebase.com/ns/m.01l2m3>Heart failure	70	<http://rdf.freebase.com/ns/m.04_jj5n>Boxer
/m/014rqr	Richard_Briers	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Richard_Briers.png")	545	0.605555555555556	0.905817174515235	-7.1417226317384	-5.69148399233114	-7.39915559708335	-7.08156042961143	-7.17428346304778	-5.10974739456018	-3.36884458685369	1	0.133333333333333	0.108333333333333	1	0	Male	<http://rdf.freebase.com/ns/m.0hk18>Emphysema	79	<http://rdf.freebase.com/ns/m.01xrzlq>TV Actor
/m/01_52c	Wolfgang_Sawallisch	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Wolfgang_Sawallisch.png")	100	0.0944444444444444	0.182825484764543	-7.75153741763117	-6.79959728176316	-7.80755206236992	-7.75530756680075	-7.80268043049927	-6.42715346043587	-5.23111702960296	2	0.0666666666666667	0.0361111111111111	0	0	Male		90	<http://rdf.freebase.com/ns/m.0kpymf>Conductor
/m/0152xn	Carmen_Basilio	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Carmen_Basilio.png")	181	0.144846796657382	0.357340720221607	-7.66685149795403	-6.2175452148949	-7.76552986523311	-7.63884156960969	-7.70660943893737	-5.85965801177586	-4.9521955956817	0	0.169444444444444	0.0555555555555556	1	0	Male	<http://rdf.freebase.com/ns/m.0dq9p>Pneumonia	85	<http://rdf.freebase.com/ns/m.04_jj5n>Boxer
/m/01_539	Kevin_Ayers	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Kevin_Ayers.png")	598	0.711111111111111	0.947368421052632	-7.14911410066258	-6.25266115498497	-7.30051339341101	-7.04174084005583	-7.10491552073637	-6.09477947895845	-4.4011463739278	2	0.0833333333333333	0.0722222222222222	0	0	Male		69	<http://rdf.freebase.com/ns/m.0kpysb>Composer
/m/015d3h	Ernest_Borgnine	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Ernest_Borgnine.png")	703	0.969359331476323	0.983379501385042	-6.53588326081176	-5.15445664156781	-6.75714475746446	-6.43531706239078	-6.51610172322918	-4.52796682172976	-3.36978572184677	1	0.241666666666667	0.230555555555556	1	0	Male	<http://rdf.freebase.com/ns/m.01psyx>Renal failure	95	<http://rdf.freebase.com/ns/m.0jsg4j>Film actor
/m/015pr1	Te%F3filo_Stevenson	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Te+filo_Stevenson.png")	104	0.0668523676880223	0.221606648199446	-7.71634852542221	-6.89490137475934	-7.82856951827473	-7.68496879421059	-7.75728173658544	-5.9261813952305	-4.59072350686787	1	0.111111111111111	0.0555555555555556	1	0	Male	<http://rdf.freebase.com/ns/m.0gk4g>Myocardial infarction	60	<http://rdf.freebase.com/ns/m.04_jj5n>Boxer
/m/015ty7	Jean_Giraud	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Jean_Giraud.png")	230	0.245125348189415	0.393351800554017	-7.47048356887911	-6.12185019590353	-7.6827511737459	-7.55047389255041	-7.62952604335598	-5.27366194205984	-4.27166512546949	0	0.161111111111111	0.0444444444444444	1	0	Male	<http://rdf.freebase.com/ns/m.0qcr0>Cancer	74	<http://rdf.freebase.com/ns/m.01xryvt>Author
/m/015x10	Solomon_Burke	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Solomon_Burke.png")	560	0.721014492753623	1	-6.06034047919713	-4.6307396685578	-6.55616297222607	-6.2313439938045	-6.31152822926169	-4.33405245460358	-3.1083967167586	0	0.177777777777778	0.116666666666667	1	0	Male	<http://rdf.freebase.com/ns/m.02knxx>Natural causes	70	<http://rdf.freebase.com/ns/m.0kpv1m>Musical Artist
/m/015xp4	Etta_James	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Etta_James.png")	720	1	1	-5.03733868793309	-3.63877608725383	-5.47257166025323	-5.44312173800469	-5.53562991557896	-3.62550499966658	-2.63439389878206	0	0.0861111111111111	0.0611111111111111	1	0	Female	<http://rdf.freebase.com/ns/m.04psf>Leukemia|<http://rdf.freebase.com/ns/m.0dcsx>Alzheimer's disease	74	<http://rdf.freebase.com/ns/m.0kpv1m>Musical Artist
/m/01635v	Bobby_Bland	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Bobby_Bland.png")	708	0.963888888888889	1	-6.80941322392998	-6.17891654452255	-6.92407468696633	-6.59844961120405	-6.6293121737797	-5.59381692525157	-4.50241780223315	1	0.6	0.677777777777778	0	0	Male		83	<http://rdf.freebase.com/ns/m.0kpv1m>Musical Artist
/m/0167gw	David_Burge	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/David_Burge.png")	250	0.3	0.393351800554017	-7.42000236067209	-6.1480171005144	-7.65603971382081	-7.66575257227892	-7.67771744298954	-7.36629049468996	-6.08682625880557	14	0.430555555555556	0.127777777777778	1	0	Male	<http://rdf.freebase.com/ns/m.0gk4g>Myocardial infarction	83	<http://rdf.freebase.com/ns/m.0kpysb>Composer
/m/0168ql	Gerry_Anderson	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Gerry_Anderson.png")	665	0.869444444444444	0.975069252077562	-6.941309874574	-5.32499651720208	-7.01861911152994	-6.87315640189839	-6.95808034634524	-5.06402476334894	-3.63057860886634	0	0.177777777777778	0.113888888888889	1	0	Male	<http://rdf.freebase.com/ns/m.0dcsx>Alzheimer's disease	83	<http://rdf.freebase.com/ns/m.01xrzkl>TV Program Creator
/m/016hj7	Yitzhak_Shamir	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Yitzhak_Shamir.png")	115	0.0863509749303621	0.232686980609418	-7.74942455922005	-6.80009095448947	-7.81253962861682	-7.67626090958244	-7.76683704569659	-5.3035664400088	-4.39468943385579	0	0.0472222222222222	0.0361111111111111	0	0	Male		97	<http://rdf.freebase.com/ns/m.02xlh55>Politician
/m/016kyn	Rodney_King	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Rodney_King.png")	720	1	1	-5.22588244931847	-3.59598359656872	-5.67905153842266	-5.82478526657368	-5.90486148236361	-4.04573037641001	-2.94732513090739	0	0.155555555555556	0.0888888888888889	0	0	Male		47	<http://rdf.freebase.com/ns/m.0jsg4j>Film actor
/m/0177ff	Stuart_Bell	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Stuart_Bell.png")	337	0.495821727019499	0.440443213296399	-7.2497385113332	-5.76289169992122	-7.4738590519539	-7.57953936132602	-7.63553411619548	-6.14766436837515	-4.80103438970679	0	0.252777777777778	0.0694444444444444	1	0	Male	<http://rdf.freebase.com/ns/m.01_qc_>Pancreatic cancer	74	<http://rdf.freebase.com/ns/m.02xlh55>Politician
/m/017kgm	Jack_Layton	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Jack_Layton.png")	701	0.955555555555556	0.991666666666667	-4.80727601949331	-3.88573355739361	-6.04547337068529	-6.14434530216654	-6.26159755929755	-3.54460407536552	-2.68211329619531	0	0.302777777777778	0.105555555555556	1	0	Male	<http://rdf.freebase.com/ns/m.0qcr0>Cancer	61	<http://rdf.freebase.com/ns/m.02xlh55>Politician
/m/017z_	Bal_Thackeray	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Bal_Thackeray.png")	585	0.724233983286908	0.900277008310249	-6.50018477107089	-4.87391439226637	-7.01493071134983	-6.863930956455	-6.98405206564761	-4.33836453145708	-3.7119742185133	0	0.15	0.136111111111111	1	0	Male	<http://rdf.freebase.com/ns/m.01l2m3>Heart failure	86	<http://rdf.freebase.com/ns/m.02xlh55>Politician
/m/018r3g	Ted_Stevens	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Ted_Stevens.png")	476	0.485507246376812	0.947368421052632	-6.56941389948737	-4.77265536903848	-7.03702340506601	-6.50018905825853	-6.59514277343342	-4.39031847082568	-3.15226390190497	1	0.208333333333333	0.141666666666667	0	1	Male	<http://rdf.freebase.com/ns/m.015xf8>Aviation accident or incident	87	<http://rdf.freebase.com/ns/m.05kpwk1>U.S. Congressperson
/m/018swb	Pete_Postlethwaite	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Pete_Postlethwaite.png")	431	0.438405797101449	0.861111111111111	-6.78129470109129	-5.94947027051095	-7.33540670704006	-6.75276767909734	-6.8672453937372	-4.79449541683191	-2.80936305563135	1	0.163888888888889	0.119444444444444	1	0	Male	<http://rdf.freebase.com/ns/m.01_qc_>Pancreatic cancer	65	<http://rdf.freebase.com/ns/m.0jsg4j>Film actor
/m/019kc	Benoit_Mandelbrot	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Benoit_Mandelbrot.png")	343	0.289855072463768	0.728531855955679	-6.63302283968793	-4.68928602095178	-7.3621675604635	-6.95257786187206	-7.05972747290354	-4.67985784130338	-3.36677548063298	2	0.219444444444444	0.166666666666667	1	0	Male	<http://rdf.freebase.com/ns/m.01_qc_>Pancreatic cancer	86	<http://rdf.freebase.com/ns/m.03j41y_>Academic
/m/019l9q	Julie_Harris	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Julie_Harris.png")	489	0.541666666666667	0.814404432132964	-7.3896861085146	-6.1965817283607	-7.54433934506856	-7.15639879893721	-7.19756980611608	-5.9442693666346	-4.3388078920215	1	0.261111111111111	0.161111111111111	1	0	Female	<http://rdf.freebase.com/ns/m.01l2m3>Heart failure	88	<http://rdf.freebase.com/ns/m.0252jw8>Theater Actor
/m/019xm4	John_Christopher	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/John_Christopher.png")	625	0.81058495821727	0.925207756232687	-6.79088717066281	-5.3603812231802	-7.06428940784525	-6.94828833507188	-6.98560304989222	-5.78578641500564	-5.31116477849937	4	0.519444444444444	0.519444444444444	0	0	Male		90	<http://rdf.freebase.com/ns/m.01xryvt>Author
/m/019yps	Patrick_Moore	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Patrick_Moore.png")	533	0.65	0.828254847645429	-7.00821892032541	-5.46147797163744	-7.22822631839247	-7.11625796529803	-7.22838032269082	-4.60486700387276	-3.35815312754064	0	0.1	0.0833333333333333	0	0	Male		89	<http://rdf.freebase.com/ns/m.021ynvf>Astronomer
/m/01b3hc	Pope_Shenouda_III_of_Alexandria	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Pope_Shenouda_III_of_Alexandria.png")	289	0.314763231197772	0.487534626038781	-7.36446670839137	-6.02823878742063	-7.58831073159061	-7.42971438451604	-7.52726658278088	-5.02065231747636	-4.57593199589953	0	0.166666666666667	0.0944444444444444	0	0	Male		89	<http://rdf.freebase.com/ns/m.02knxzt>Religious Leader
/m/01bgqv	Maeve_Binchy	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Maeve_Binchy.png")	647	0.844011142061281	0.952908587257618	-6.98429982639173	-6.31976257644207	-7.08984828702103	-6.80281332214378	-6.88236394606446	-4.6683850666882	-3.74621483814917	1	0.425	0.305555555555556	0	0	Female		72	<http://rdf.freebase.com/ns/m.01xryvt>Author
/m/01bjs2	Corrie_Sanders	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Corrie_Sanders.png")	159	0.0947075208913649	0.346260387811634	-7.77414735937996	-6.85356021721498	-7.81227261958493	-7.59449368517011	-7.69263640592563	-5.20147085743434	-4.03053563837695	1	0.0944444444444444	0.0444444444444444	0	0	Male		46	<http://rdf.freebase.com/ns/m.04_jj5n>Boxer
/m/01c47s	Richard_Ramirez	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Richard_Ramirez.png")	704	0.952777777777778	1	-6.80485695208059	-6.28974121131349	-6.93608777375382	-6.59947746442138	-6.64309127906225	-5.42651960433499	-4.36160009219353	0	0.213888888888889	0.102777777777778	1	0	Male	<http://rdf.freebase.com/ns/m.02psvcf>Liver failure|<http://rdf.freebase.com/ns/m.0dxckq>B-cell lymphoma	53	<http://rdf.freebase.com/ns/m.021_gl6>Film subject
/m/01c6wp	Louis_le_Brocquy	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Louis_le_Brocquy.png")	85	0.114206128133705	0.121883656509695	-7.71376941402883	-6.94190480274724	-7.79730655298184	-7.76419489032858	-7.82527131507085	-6.1899525209237	-4.84131852315096	0	0.05	0.0333333333333333	0	0	Male		96	<http://rdf.freebase.com/ns/m.01y2hcj>Visual Artist
/m/01c806	Bert_Sugar	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Bert_Sugar.png")	365	0.506963788300836	0.506925207756233	-7.16416769305022	-5.73548431056958	-7.41564701573809	-7.43583566427545	-7.53997188789932	-4.91854810525585	-4.03604832728402	1	0.122222222222222	0.0611111111111111	1	0	Male	<http://rdf.freebase.com/ns/m.0gg4h>Cardiac arrest	75	<http://rdf.freebase.com/ns/m.01xryvt>Author
/m/01d75g	Richie_Havens	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Richie_Havens.png")	713	0.977777777777778	1	-6.65704669378401	-5.85093300301588	-6.85713868854927	-6.53572162134135	-6.60185279062342	-4.6117438325022	-3.70951301705047	1	0.358333333333333	0.0444444444444444	1	0	Male	<http://rdf.freebase.com/ns/m.0gk4g>Myocardial infarction	72	<http://rdf.freebase.com/ns/m.0kpv1m>Musical Artist
/m/01d8n4	Nancy_Wake	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Nancy_Wake.png")	166	0.102777777777778	0.358333333333333	-7.7316164155497	-5.98289233155214	-7.78387457962818	-7.51236965101155	-7.64489296857903	-4.87238487172151	-4.424492166078	1	0.0805555555555556	0.0472222222222222	0	0	Female		99	<http://rdf.freebase.com/ns/m.02h66g5>Military Person
/m/01dh1c	Lucian_Freud	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Lucian_Freud.png")	665	0.858333333333333	0.988888888888889	-6.39909234238929	-5.11655859149971	-6.79037882814356	-6.31229402275907	-6.36757422056776	-4.87911750367468	-3.7631287507692	2	0.552777777777778	0.569444444444444	1	0	Male	<http://rdf.freebase.com/ns/m.027x3>Disease	89	<http://rdf.freebase.com/ns/m.01y2hcj>Visual Artist
/m/01dsgp	Vang_Pao	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Vang_Pao.png")	90	0.0471014492753623	0.213888888888889	-7.5940222308123	-6.12627398316614	-7.82591408482575	-7.58240915267636	-7.71436640066148	-5.66450547840474	-4.25420286906316	1	0.0833333333333333	0.075	1	0	Male	<http://rdf.freebase.com/ns/m.0dq9p>Pneumonia	82	<http://rdf.freebase.com/ns/m.02h66g5>Military Person
/m/01dtfr	Mick_Aston	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Mick_Aston.png")	288	0.266666666666667	0.53185595567867	-7.50724622497916	-6.51123549524723	-7.70410572405774	-7.46553048969455	-7.55342732521664	-5.4533348549855	-4.34495684740389	1	0.272222222222222	0.1	0	0	Male		67	<http://rdf.freebase.com/ns/m.02nzl9_>TV Personality
/m/01dvms	Patricia_Neal	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Patricia_Neal.png")	476	0.572463768115942	0.880886426592798	-6.44966973740208	-5.27285995860406	-6.92480066263287	-6.70042614034272	-6.78361097662858	-4.89436731568563	-3.57994262128616	1	0.236111111111111	0.0833333333333333	1	0	Female	<http://rdf.freebase.com/ns/m.04p3w>Lung cancer	84	<http://rdf.freebase.com/ns/m.0jsg4j>Film actor
/m/01dz2j	Harri_Holkeri	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Harri_Holkeri.png")	56	0.0666666666666667	0.0888888888888889	-7.76333001017957	-5.86357775271228	-7.8124373966128	-7.79457505265651	-7.82352558563622	-6.78602943904799	-6.01250908002249	1	0.197222222222222	0.0333333333333333	0	0	Male		74	<http://rdf.freebase.com/ns/m.02xlh55>Politician
/m/01f538	Ralph_Klein	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Ralph_Klein.png")	468	0.533333333333333	0.764542936288089	-6.99251843193006	-5.42674988982076	-7.44582956211561	-7.28540636912141	-7.37433613720448	-4.89943813181175	-4.31559467936336	0	0.247222222222222	0.0916666666666667	0	0	Male		71	<http://rdf.freebase.com/ns/m.02xlh55>Politician
/m/01fgtp	James_Q._Wilson	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/James_Q._Wilson.png")	213	0.220055710306407	0.371191135734072	-7.37279222063451	-6.24466920076737	-7.71904761291172	-7.55245200564503	-7.63984983945891	-5.1970642498542	-4.80021513124469	0	0.161111111111111	0.0944444444444444	0	0	Male		81	<http://rdf.freebase.com/ns/m.01xryvt>Author
/m/01ft2_	John_Demjanjuk	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/John_Demjanjuk.png")	125	0.225626740947075	0.121883656509695	-6.78349410959523	-4.29092018399631	-7.62528075487758	-7.75132643216096	-7.82062718276342	-5.9216312258633	-4.76561967087934	0	0.0472222222222222	0.0305555555555556	0	0	Male		92	<http://rdf.freebase.com/ns/m.01xryvt>Author
/m/01fwf1	Susannah_York	=image("http://infolab.stanford.edu/~west1/death/mention_freq_curves/TWITTER/Susannah_York.png")	171	0.0942028985507246	0.402777777777778	-7.68747657121055	-6.10699853892268	-7.7986044364873	-7.46398174654114	-7.57215859864369	-4.98716996494773	-3.66870100397323	1	0.136111111111111	0.0666666666666667	1	0	Female	<http://rdf.freebase.com/ns/m.01qqwn>Multiple myeloma	72	<http://rdf.freebase.com/ns/m.0jsg4j>Film actor
